Domeniu,Contine_IP,Contile_A_Rond,lungime_URL,adancime_URL,Redirectionare,domeniu_http,URL_scurt,sufix_prefix,dns_inregistrat,trafic_web,varsta_domeniu,valabilitate_domeniu,existenta_iframe,contine_mouseOver,putem_da_clic_dreapta,redirectionare_web,eticheta
chronopostfrlivraison8.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
luckylkhraylbwal.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
www.tokullarmobilya.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
soytablaroquero.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
one-3w6kjxwn4.vercel.app,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
the-ly.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
casaverdeatelie.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mi-air-onedrive.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.review-flagged-payment.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
woodworkpalace.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
cutt.us,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
iofdfhufhf.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
okmqdygimkujaxsfvkjllgbkbg-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.wellsfargos.aicsolutions.co.za,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
devbasicsoft.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1
wellsfargos.aicsolutions.co.za,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
arimanurung.skom.id,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
rm-parcel7966.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
krakenrums.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
coinly.cz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xeqkapuosszpejuuxwsafagrce-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jgvwirh.cn,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
engcamp.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
onlinepayee-restricted-service.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
spaceandform.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pattiholton.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tanbo.main.jp,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
liveconcorde-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
nocontent-onsisljy.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
regina.ninetendev.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
re-redirection-acc-id923872635122.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
creditiperhabbogratissicuro100.blogspot.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
srnbc-asidounhn.grqfytc.cn,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
w6634s.webwave.dev,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cadastrosportal.epizy.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cgsedzcsnecvvaopfbozxeolap-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
nocontent-eqmzdzcl.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.ff-oberoetzdorf.de,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
jetprinterrepairs.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
error-mobile-concern.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
4a102d0dfd.nxcli.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
contest-india.github.io,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
212897764576871473832-dot-bn058.csb.app,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
track.drerries.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
philipsisitme.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
rebrand.ly,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-mullzsiy.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
aromatic.webenliven.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
andinorealestate.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
superbahisgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
stingsecureposte.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sjhsk.app.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xj333.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.foodpandao5.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.overseasmexico.com.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nnjxvlqfoprwqjlxwxvnmfdzlj-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
qqnntfnkkgyddkuyasekhrgqed-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
qesyvvvqcppmwlbamhmbzvfmoc-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
lareference.ac.ma,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
o2-updatebill.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
fr.imsly.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
unauthorised-request.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
sconsumer.e-pagos.cl,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www2.cr.mufg.jp.uberx2.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.gofreegovernmentmoney.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
adnet8.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
kisa.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
msofficemessagescenter-1.mfs.gg,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
betasus021.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
consultefatura.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
creativecombat.com,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.nabaud.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.diversepropertysolutions.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hoantrungdanang.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
officialevent.way.live,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
saritapariyar.com.np,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
eharmonyservice.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
vtsnaps.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clinicavillavitoria.com.br,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
xxxbas-btinvoice.weebly.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
secure.oldschool.com-xs.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mobile-alerts-o2.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.httpsservices.runescape.com-cn.ru,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1
www.amazon-check-co-jp.e6g.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
raxwzcmueemsrxvqnstijzulzk-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
microsofy.creatorlink.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.hsbc.unauth-paired-payee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
getco-genetics.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
webmail.pbrand.ne.jp.iranthaitour.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
hwohwpghqothwjpjdwczixbkdz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
intellectechinc.co.uk,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
chregetioper.flywheelsites.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mymed.lk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
poverty.monespace.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
amazouo-jp.zlmfeia.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
cateroo.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
165.22.103.235,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
facebook.marketplace-item-93248.scheff.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
rabofree.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hostpoint-admin-panel52358.web65.s177.goserver.host,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
transferpricing.firs.gov.ng,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
marjonhomes.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
financiallifecoaching.builderallwp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
nocontent-gyuenowf.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
equitydwellings.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
02-billing-support.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
zaza.neto.com.au,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.recso.org,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
brudesh.org,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bibliotecabayer.org.ar,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.evernote.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taijishentie.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paypal-me-alessandra-martini.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.rioverdepar.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.bcp.futbolfinanciero.com.pe,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
new-hs-payeeadded.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cat.criteo.com,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
grandmarketltd.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
twfgadfuverwzhwigymnewsuyn-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
communication-500app.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.kristallsolucoes.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
click-radar.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
fedner.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dishub.landakkab.go.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.btck.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
netlana.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-giffgiso.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.man1bantul.sch.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
betasussgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
aagiineqxbcmnkdnceowacqnpi-dot-gle39404049.rj.r.appspot.com,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jacobliston.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
services.runescape.com-vzla.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
floridadep-gov-in.gq,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
e-serviceparts.info,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
hitsem.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
manage-device-authentication.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.amaoamazon.xyz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
kojd6.app.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tinyurl.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
verify.paypal-verifysms.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ghorana.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mail.arigo.ng,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
p.wpage.cc,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
qxqysgrmhwlpeuhvfxmcdhmjtb-dot-poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
sudkeuceihlmaxsnblrlwhhuil-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.sunbeltmembers.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
unimelb.us,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1drv.ms,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
forms.office.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
brigida_cossette.gitlab.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.regina.ninetendev.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fr.fireprox.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.do,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
e-service.org,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
bulletinnews.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ehdewbml.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nkyrhxklniycewnyptpwyddhrw-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
microsoftserviceupgrade.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
shimaarutechies.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-tyvnrwno.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
azurefetcherstorage.blob.core.windows.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
millenniaco-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1drv.ms,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cnl.snprobbx.pbz.r.de.a2ip.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sm777.csb.app,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ideonpackaging-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
madrugadaolanches.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taijishentie.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
rm-ukparcel6390.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
4566778899.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ersfilter-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
amidabuli.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
4574c5a83f3739528.temporary.link,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
bezqyrdvnqoogaonymakmhclbv-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ukdgndwofoulxaybxlvkpbcnxp-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
attyahoonotification7iklij829.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
fairauditors.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
restbetgirisadresimiz1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mirandaassociates.biz,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
shushinfjkdsj.adnisonmaozn.top,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.aapdshop.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
djksjkak.weebly.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
support-connexion.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.cookeandkelvey.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
services.runescape.com-vc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
viabcpzoniasegurabeta.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paypal.com.service.id999.sorttheweb.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.kourabiika.eu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
deskeservice.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
urlth.me,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
reallysiteonshopbc.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ekvarika.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure.oldschool.com-ez.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
vxshhayetbwpvmcchgvsibiluz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
onlineugyvitel.hu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
construtoraeas.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cornholeledgends.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
llifeqbrqlvngerjqqrohzvspo-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
meinkonto-kontrol24.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pinnaclepipingandservice-my.sharepoint.com:443,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
vwbank.inforia.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.bangbuzz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
koskas.activehosted.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fr.proxy.al,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.join-whatapp.otzo.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
63.240.155.81,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-tnxsqiil.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
authorsationsetting-lloydsmanagement.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jaten-jaten.karanganyarkab.go.id,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
betasuslinkgiris.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
global-orient.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
uajttelworuzltgqjlzbmzdgvz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
dgyksahksdw.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
grup-tante.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.finanziamento-espresso.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
tzaqleoribhqzfyqirsxnbsbvj-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
appleid.apple.com.vhee33.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
whoisnooey.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fashionphotographycourse.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
olx-rent.id23814.su,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1
smbc-card.shopdealjp.tokyo,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
signin01.kauf-eday.de,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
matematika.fkip.untirta.ac.id,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.dropbox.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
added-new-payees.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
postal-delivery.support,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
grscan.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.jeuxhtml5-orangefr.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
aksesbisnes.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
stmik-yadika.ac.id,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
member-mailtech-support.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
psupport.apple.com.pple.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
new-control-pamis.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
elomo.ro,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
greteldeblock.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
lnstagram.cyou,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
182.16.43.123,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.unitus.mk.ua,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
machinta.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
irequest-beneficiary-removal.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
pending-shipping-payment.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
secur-reconfrms-paqs-problms.gq,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
fcmtgvmmwvamcfjgiisbwnyxsc-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
nkaqccflpbcoeoigossqcdrvkt-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
zjgsyds.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www2.cr.mufg.jp.beamss4.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
savana-restaurant.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
deviceaccess-lloydbanking.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
olxpl.bank-payment.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.klantenservicebelgies.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
